timestamp_s,x_m,y_m,z_m,yaw_rad
5.500000,2.925907,0.952917,1.608731,0.54925667
5.550000,2.917638,0.971851,1.623805,0.53871131
5.600000,2.985393,0.977118,1.622808,0.55649965
5.650000,3.004201,0.982703,1.595308,0.56988704
5.700000,2.989281,0.990622,1.574624,0.57665334
5.750000,3.022289,1.002173,1.588226,0.58689509
5.800000,3.045542,1.004640,1.602038,0.58623352
5.850000,3.034025,1.032870,1.584852,0.60157091
5.900000,3.074980,1.040416,1.595281,0.60515795
5.950000,3.062084,1.077858,1.603038,0.60730586
6.000000,3.068454,1.064334,1.572635,0.60347183
6.050000,3.118257,1.083017,1.604597,0.62830406
6.100000,3.136930,1.060584,1.605292,0.63610057
6.150000,3.118552,1.097468,1.574293,0.62817005
6.200000,3.140655,1.096642,1.591483,0.64088065
6.250000,3.140071,1.077934,1.574378,0.64717814
6.300000,3.184072,1.121670,1.602487,0.66181463
6.350000,3.155941,1.138583,1.582545,0.65426972
6.400000,3.237104,1.137924,1.568638,0.65829246
6.450000,3.237364,1.152242,1.606034,0.66755772
6.500000,3.205059,1.191558,1.601701,0.67675488
6.550000,3.266403,1.193860,1.590519,0.67324376
6.600000,3.258167,1.204110,1.610409,0.68273390
6.650000,3.284512,1.238202,1.574968,0.69028464
6.700000,3.289426,1.195074,1.602106,0.69074229
6.750000,3.313753,1.244394,1.570444,0.69354925
6.800000,3.316782,1.237068,1.590120,0.70276884
6.850000,3.291397,1.235403,1.599341,0.69864303
6.900000,3.360999,1.261447,1.563013,0.70202862
6.950000,3.343528,1.255636,1.590855,0.69973095
7.000000,3.360400,1.268092,1.578640,0.70344548
7.050000,3.360725,1.314885,1.593862,0.70551198
7.100000,3.391213,1.317522,1.565485,0.71261759
7.150000,3.431803,1.271306,1.594393,0.72128826
7.200000,3.426257,1.317292,1.572496,0.72497527
7.250000,3.430646,1.333313,1.594396,0.70671922
7.300000,3.449328,1.383929,1.577175,0.70779381
7.350000,3.475364,1.360054,1.608131,0.70780816
7.400000,3.468416,1.348056,1.609852,0.70762412
7.450000,3.474422,1.360145,1.601805,0.71468326
7.500000,3.463835,1.355060,1.562749,0.71189755
7.550000,3.469010,1.402380,1.582529,0.71406789
7.600000,3.536945,1.408827,1.563935,0.70047382
7.650000,3.535913,1.428144,1.555630,0.71432793
7.700000,3.534344,1.406508,1.591737,0.70936984
7.750000,3.516920,1.446801,1.577660,0.70440932
7.800000,3.577095,1.467880,1.611365,0.70648400
7.850000,3.576480,1.450401,1.584655,0.69951948
7.900000,3.601004,1.432966,1.576953,0.68729987
7.950000,3.629769,1.463175,1.589118,0.68254000
8.000000,3.608171,1.464553,1.605699,0.67707180
8.050000,3.621452,1.492676,1.573519,0.67093639
8.100000,3.660707,1.550070,1.625181,0.66418310
8.150000,3.642886,1.505252,1.586153,0.66097403
8.200000,3.637851,1.519240,1.575046,0.65178284
8.250000,3.696741,1.514487,1.552294,0.64920481
8.300000,3.708435,1.526735,1.592501,0.62389045
8.350000,3.697846,1.572836,1.574563,0.61708326
8.400000,3.706146,1.538656,1.556347,0.60521486
8.450000,3.733362,1.570358,1.541139,0.60829487
8.500000,3.698147,1.546642,1.576813,0.58637368
8.550000,3.694497,1.535558,1.556448,0.56779599
8.600000,3.753168,1.572276,1.561798,0.56156160
8.650000,3.755058,1.605072,1.564514,0.55209652
8.700000,3.775134,1.597631,1.566752,0.53373193
8.750000,3.762786,1.546201,1.554743,0.50459648
8.800000,3.784768,1.610317,1.578493,0.50014772
8.850000,3.796484,1.574587,1.599164,0.47218050
8.900000,3.786978,1.629536,1.568803,0.46660491
8.950000,3.795958,1.592287,1.550432,0.43906446
9.000000,3.800153,1.565031,1.552499,0.41081814
9.050000,3.849947,1.635461,1.569943,0.38970220
9.100000,3.832332,1.606136,1.597237,0.37466361
9.150000,3.853923,1.597477,1.558459,0.35292127
9.200000,3.823088,1.630789,1.579320,0.31316465
9.250000,3.876417,1.602934,1.555092,0.28283133
9.300000,3.862560,1.663823,1.570420,0.26225728
9.350000,3.905796,1.658055,1.567176,0.23579533
9.400000,3.926085,1.638596,1.555030,0.20355884
9.450000,3.905347,1.620672,1.534390,0.17535917
9.500000,3.933830,1.645405,1.552644,0.13495364
9.550000,3.939201,1.623724,1.585353,0.11542401
9.600000,3.935173,1.645460,1.526530,0.07483872
9.650000,3.958799,1.667932,1.520336,0.03943505
9.700000,3.939227,1.633950,1.529473,0.01848853
9.750000,3.999522,1.642319,1.570404,-0.02363174
9.800000,3.975876,1.646032,1.572377,-0.06159611
9.850000,3.983333,1.652898,1.553281,-0.08741790
9.900000,3.975959,1.629756,1.543178,-0.11221193
9.950000,3.973728,1.656431,1.542588,-0.16898301
10.000000,4.047869,1.646677,1.542414,-0.19642551
10.050000,4.007307,1.668036,1.565525,-0.22981786
10.100000,4.018942,1.642795,1.549680,-0.24661013
10.150000,4.043599,1.621978,1.535270,-0.29999956
10.200000,4.031168,1.654831,1.535692,-0.33166633
10.250000,4.051879,1.636354,1.517401,-0.35229138
10.300000,4.060396,1.611334,1.560431,-0.37618150
10.350000,4.091828,1.575121,1.522682,-0.41356210
10.400000,4.099989,1.636427,1.543747,-0.42924002
10.450000,4.092882,1.632323,1.501870,-0.47634567
10.500000,4.107603,1.591590,1.553794,-0.48730463
10.550000,4.120503,1.585940,1.524400,-0.52202778
10.600000,4.129497,1.568242,1.509710,-0.53789532
10.650000,4.128328,1.593407,1.541809,-0.56314650
10.700000,4.149853,1.594911,1.515253,-0.58305913
10.750000,4.130867,1.560887,1.506968,-0.59860669
10.800000,4.181376,1.553965,1.523388,-0.62641903
10.850000,4.206923,1.551587,1.523375,-0.65296518
10.900000,4.183542,1.547961,1.519103,-0.66282100
10.950000,4.243728,1.535387,1.549132,-0.67281286
11.000000,4.232162,1.524121,1.526392,-0.69796464
11.050000,4.267998,1.529140,1.504208,-0.70767005
11.100000,4.228970,1.531427,1.508721,-0.72615314
11.150000,4.233109,1.509777,1.520964,-0.73097411
11.200000,4.216335,1.501607,1.549982,-0.74491376
11.250000,4.253006,1.507507,1.509707,-0.75907557
11.300000,4.284367,1.482957,1.548277,-0.78051732
11.350000,4.298918,1.468518,1.523299,-0.77997557
11.400000,4.308181,1.439021,1.553958,-0.79982562
11.450000,4.307653,1.438428,1.525467,-0.80319547
11.500000,4.335244,1.447431,1.518220,-0.82437146
11.550000,4.298164,1.435935,1.513924,-0.82964873
11.600000,4.324095,1.412043,1.494889,-0.84224671
11.650000,4.372119,1.390952,1.500353,-0.85298300
11.700000,4.341866,1.382946,1.564184,-0.84086443
11.750000,4.370987,1.377986,1.514783,-0.86019811
11.800000,4.337364,1.326279,1.500571,-0.86385661
11.850000,4.407327,1.355908,1.519464,-0.86115659
11.900000,4.410668,1.313547,1.491790,-0.85920351
11.950000,4.420203,1.355094,1.476605,-0.87483645
12.000000,4.426835,1.312834,1.514386,-0.88544373
12.050000,4.426297,1.272500,1.534139,-0.88600271
12.100000,4.432959,1.262924,1.521718,-0.88996271
12.150000,4.422388,1.267476,1.537148,-0.88971993
12.200000,4.468497,1.244716,1.512636,-0.89613860
12.250000,4.490660,1.250561,1.525122,-0.90251831
12.300000,4.484236,1.211354,1.501980,-0.90679894
12.350000,4.506285,1.165682,1.492312,-0.89626832
12.400000,4.532902,1.208443,1.472422,-0.89755001
12.450000,4.507198,1.198660,1.476510,-0.90238035
12.500000,4.526770,1.122156,1.473955,-0.91055013
12.550000,4.554248,1.141819,1.470238,-0.91066856
12.600000,4.580886,1.137373,1.490487,-0.92365169
12.650000,4.583711,1.094752,1.503332,-0.91004757
12.700000,4.611897,1.105027,1.483217,-0.90659415
12.750000,4.621691,1.083069,1.490517,-0.90660920
12.800000,4.587342,1.076993,1.502559,-0.90335001
12.850000,4.651613,1.036224,1.511935,-0.90327230
12.900000,4.642969,1.041612,1.476503,-0.90004866
12.950000,4.674051,0.980066,1.472731,-0.90298842
13.000000,4.656536,0.987076,1.500040,-0.90607811
13.050000,4.689124,0.979151,1.490930,-0.90820366
13.100000,4.670343,0.971336,1.503109,-0.90453132
13.150000,4.710860,0.947160,1.464445,-0.89403910
13.200000,4.713612,0.947997,1.445284,-0.87423549
13.250000,4.727829,0.918122,1.513357,-0.89770742
13.300000,4.762219,0.884639,1.436328,-0.89598384
13.350000,4.768413,0.872788,1.461293,-0.87815057
13.400000,4.763951,0.862338,1.468589,-0.87663795
13.450000,4.784970,0.845958,1.468403,-0.87699478
13.500000,4.829193,0.815558,1.480073,-0.86720568
13.550000,4.803774,0.819732,1.461053,-0.87234934
13.600000,4.855740,0.788482,1.496530,-0.86955619
13.650000,4.865052,0.766459,1.469278,-0.86045004
13.700000,4.866364,0.764614,1.500385,-0.85367329
13.750000,4.901533,0.738817,1.441888,-0.85806909
13.800000,4.926247,0.718027,1.488757,-0.84699403
13.850000,4.908201,0.697494,1.498372,-0.84013967
13.900000,4.899099,0.683229,1.482573,-0.84671557
13.950000,4.943056,0.683553,1.425340,-0.83941366
14.000000,4.969141,0.661513,1.498019,-0.82892035
14.050000,4.965141,0.639851,1.426867,-0.82229664
14.100000,5.009444,0.610124,1.473051,-0.81815838
14.150000,5.031452,0.576727,1.481653,-0.80329603
14.200000,5.035256,0.569632,1.431900,-0.79499346
14.250000,5.021351,0.568947,1.472779,-0.80133842
14.300000,5.057419,0.549582,1.455974,-0.79529961
14.350000,5.107259,0.548175,1.466471,-0.77477074
14.400000,5.099638,0.539928,1.452258,-0.77415284
14.450000,5.099116,0.491163,1.440509,-0.76269055
14.500000,5.129742,0.497463,1.462853,-0.75843075
14.550000,5.109095,0.476510,1.472528,-0.75070333
14.600000,5.158885,0.460491,1.474659,-0.74486784
14.650000,5.152434,0.445417,1.451321,-0.74202263
14.700000,5.168852,0.421246,1.456391,-0.72754367
14.750000,5.176194,0.409344,1.472973,-0.72234819
14.800000,5.222486,0.385081,1.462314,-0.72615852
14.850000,5.216992,0.388779,1.449903,-0.71454587
14.900000,5.259937,0.358869,1.463919,-0.70362207
14.950000,5.248402,0.370246,1.465816,-0.69653364
15.000000,5.298340,0.324908,1.471067,-0.68350929
15.050000,5.302209,0.304644,1.473555,-0.67053455
15.100000,5.278192,0.263361,1.435608,-0.66707193
15.150000,5.366933,0.294566,1.438299,-0.66837490
15.200000,5.357442,0.255444,1.435785,-0.64373859
15.250000,5.406406,0.274632,1.444072,-0.65385223
15.300000,5.393230,0.263743,1.431731,-0.63144979
15.350000,5.389466,0.245914,1.445371,-0.61762840
15.400000,5.429284,0.222254,1.407333,-0.61861129
15.450000,5.477951,0.199307,1.461196,-0.61068787
15.500000,5.474149,0.179640,1.476033,-0.58990264
15.550000,5.465501,0.189460,1.448843,-0.59821627
15.600000,5.524698,0.134880,1.471598,-0.58713693
15.650000,5.520430,0.180596,1.428173,-0.57058714
15.700000,5.527593,0.122937,1.449644,-0.56023379
15.750000,5.555598,0.134702,1.431614,-0.55548584
15.800000,5.617072,0.090609,1.451403,-0.54333270
15.850000,5.592286,0.136240,1.428590,-0.53352410
15.900000,5.645037,0.105760,1.459139,-0.52504356
15.950000,5.677182,0.068374,1.447748,-0.52765091
16.000000,5.663895,0.069923,1.450054,-0.52146890
16.050000,5.689535,0.059353,1.444278,-0.49936761
16.100000,5.702423,0.028280,1.480586,-0.49329362
16.150000,5.732415,0.002645,1.438742,-0.48462322
16.200000,5.767160,0.034025,1.431614,-0.47386713
16.250000,5.768802,0.014959,1.424785,-0.46035360
16.300000,5.799947,-0.028095,1.421722,-0.46162613
16.350000,5.829774,-0.004383,1.464800,-0.45629150
16.400000,5.869021,-0.039115,1.441637,-0.44433930
16.450000,5.862438,-0.069280,1.447977,-0.43577760
16.500000,5.878584,-0.018541,1.456802,-0.43100758
16.550000,5.927348,-0.040820,1.448053,-0.42587629
16.600000,5.946542,-0.047002,1.453481,-0.41476753
16.650000,5.922089,-0.096190,1.447085,-0.41137418
16.700000,5.994226,-0.082707,1.431474,-0.40527489
16.750000,5.993341,-0.071610,1.449620,-0.39674360
16.800000,5.970323,-0.097755,1.438794,-0.38579826
16.850000,6.025882,-0.105542,1.451740,-0.39312480
16.900000,6.056465,-0.132616,1.453006,-0.36990797
16.950000,6.058396,-0.107388,1.423996,-0.36725905
17.000000,6.097512,-0.140303,1.454543,-0.36072367
17.050000,6.166970,-0.161084,1.436847,-0.34615918
17.100000,6.156234,-0.132874,1.441166,-0.34304776
17.150000,6.195045,-0.167894,1.457932,-0.34888122
17.200000,6.186592,-0.159608,1.435122,-0.34329291
17.250000,6.218011,-0.185708,1.401417,-0.33746871
17.300000,6.218698,-0.175398,1.417001,-0.32537360
17.350000,6.291440,-0.188864,1.478349,-0.33592122
17.400000,6.295855,-0.198657,1.448747,-0.31089185
17.450000,6.331912,-0.238129,1.413901,-0.31697259
17.500000,6.307177,-0.209818,1.414662,-0.31325819
17.550000,6.400335,-0.222284,1.448969,-0.30574598
17.600000,6.395915,-0.257182,1.438802,-0.29818425
17.650000,6.426917,-0.245519,1.438177,-0.30311724
17.700000,6.406287,-0.238568,1.415196,-0.29751301
17.750000,6.495881,-0.251859,1.441331,-0.29420039
17.800000,6.486819,-0.263640,1.428732,-0.28681999
17.850000,6.506339,-0.279514,1.436778,-0.29088678
17.900000,6.531497,-0.276638,1.447992,-0.27937269
17.950000,6.561305,-0.288122,1.426034,-0.28288218
18.000000,6.611612,-0.264569,1.443858,-0.28483161
18.050000,6.614450,-0.294367,1.445232,-0.28718159
18.100000,6.642327,-0.316088,1.451753,-0.28004453
18.150000,6.685696,-0.341823,1.438402,-0.27885222
18.200000,6.697478,-0.294924,1.454666,-0.28198463
18.250000,6.727093,-0.337424,1.460545,-0.28519839
18.300000,6.718800,-0.354837,1.422051,-0.27744573
18.350000,6.770013,-0.320163,1.440257,-0.27335110
18.400000,6.798280,-0.372836,1.443835,-0.28119581
18.450000,6.826120,-0.330745,1.457366,-0.27742758
18.500000,6.814238,-0.360305,1.410441,-0.28197351
18.550000,6.867277,-0.383276,1.427481,-0.27535867
18.600000,6.880815,-0.401127,1.424870,-0.28777438
18.650000,6.911966,-0.384950,1.422834,-0.27364191
18.700000,6.930417,-0.379770,1.430101,-0.27187575
18.750000,6.949454,-0.394009,1.424307,-0.28029202
18.800000,6.994368,-0.436836,1.464338,-0.29762713
18.850000,7.034111,-0.422929,1.429787,-0.28125592
18.900000,7.046637,-0.483079,1.471823,-0.27364233
18.950000,7.051441,-0.445957,1.446992,-0.27980018
19.000000,7.089725,-0.441346,1.433137,-0.29432219
19.050000,7.123502,-0.444645,1.421170,-0.29818188
19.100000,7.155464,-0.460192,1.450780,-0.29773709
19.150000,7.177830,-0.481350,1.444563,-0.29913825
19.200000,7.188669,-0.460079,1.425982,-0.30240877
19.250000,7.194766,-0.492482,1.446705,-0.30096053
19.300000,7.251743,-0.469192,1.459104,-0.30220676
19.350000,7.263813,-0.518675,1.471784,-0.30148301
19.400000,7.306272,-0.542216,1.428889,-0.31219475
19.450000,7.329591,-0.534966,1.426609,-0.31259626
19.500000,7.382200,-0.526565,1.437525,-0.32237642
19.550000,7.409306,-0.557773,1.442582,-0.31092113
19.600000,7.410286,-0.562484,1.429005,-0.32300116
19.650000,7.452061,-0.538000,1.467742,-0.33415118
19.700000,7.483675,-0.565794,1.464326,-0.32402977
19.750000,7.520567,-0.587952,1.416521,-0.32754158
19.800000,7.548487,-0.571177,1.453513,-0.33873530
19.850000,7.581177,-0.603863,1.467527,-0.34326025
19.900000,7.556235,-0.596041,1.404757,-0.34512178
19.950000,7.608753,-0.590809,1.441790,-0.34382444
20.000000,7.647524,-0.625929,1.456010,-0.35030448
20.050000,7.644511,-0.621141,1.450435,-0.35652578
20.100000,7.687576,-0.649323,1.451664,-0.37437935
20.150000,7.725713,-0.651741,1.430617,-0.36139759
20.200000,7.739895,-0.677062,1.461436,-0.36814052
20.250000,7.768565,-0.699472,1.483056,-0.38232350
20.300000,7.780805,-0.691369,1.485077,-0.38971870
20.350000,7.812863,-0.719853,1.444750,-0.37975428
20.400000,7.838762,-0.725670,1.476536,-0.39667621
20.450000,7.859985,-0.748036,1.438651,-0.39747697
20.500000,7.908619,-0.718098,1.459510,-0.39040541
20.550000,7.933647,-0.742247,1.483110,-0.40512247
20.600000,7.958869,-0.754713,1.452602,-0.40446595
20.650000,7.962217,-0.750106,1.489990,-0.41615180
20.700000,8.005248,-0.752871,1.428113,-0.40898888
20.750000,8.018876,-0.789289,1.465948,-0.41373484
20.800000,8.055619,-0.821465,1.438628,-0.41556727
20.850000,8.074212,-0.802622,1.478353,-0.42235665
20.900000,8.106928,-0.828749,1.448017,-0.43128749
20.950000,8.133311,-0.834405,1.488453,-0.43445293
21.000000,8.184555,-0.849170,1.452122,-0.44102184
21.050000,8.175668,-0.892061,1.442005,-0.44884981
21.100000,8.246403,-0.847869,1.484266,-0.45388939
21.150000,8.256811,-0.911365,1.435511,-0.46588474
21.200000,8.292522,-0.916696,1.476774,-0.45802084
21.250000,8.308705,-0.915697,1.460856,-0.44886104
21.300000,8.313376,-0.926284,1.497117,-0.45574247
21.350000,8.349845,-0.940824,1.508633,-0.46713562
21.400000,8.345487,-0.972283,1.457259,-0.46547335
21.450000,8.408417,-0.974761,1.489475,-0.47307284
21.500000,8.431326,-1.006781,1.477332,-0.48985903
21.550000,8.444033,-1.014804,1.511271,-0.48289158
21.600000,8.464393,-1.005803,1.469299,-0.48684404
21.650000,8.461209,-1.064432,1.507830,-0.48391815
21.700000,8.543231,-1.054779,1.484576,-0.48779231
21.750000,8.548603,-1.058879,1.506587,-0.48976853
21.800000,8.592073,-1.072526,1.489126,-0.49951749
21.850000,8.597994,-1.069380,1.491518,-0.48971581
21.900000,8.637388,-1.124850,1.473022,-0.50151332
21.950000,8.647173,-1.107666,1.509102,-0.49859989
22.000000,8.688864,-1.166519,1.521621,-0.50082665
22.050000,8.704653,-1.135592,1.526082,-0.49846086
22.100000,8.734066,-1.182695,1.480064,-0.51447884
22.150000,8.784902,-1.200960,1.500850,-0.51408048
22.200000,8.798808,-1.212612,1.544702,-0.50961975
22.250000,8.819866,-1.224792,1.499402,-0.51569057
22.300000,8.880166,-1.221415,1.507121,-0.51403112
22.350000,8.861636,-1.258619,1.494214,-0.50775497
22.400000,8.913596,-1.249879,1.474485,-0.51626702
22.450000,8.906224,-1.269874,1.542447,-0.52709113
22.500000,8.950583,-1.280518,1.520673,-0.51225381
22.550000,8.936214,-1.315261,1.523948,-0.52071700
22.600000,8.996535,-1.280276,1.502778,-0.51399471
22.650000,9.011785,-1.324375,1.508915,-0.52578349
22.700000,9.036455,-1.356377,1.524166,-0.52385365
22.750000,9.072227,-1.335547,1.521665,-0.52135630
22.800000,9.084561,-1.361955,1.514994,-0.51976498
22.850000,9.096805,-1.405678,1.497514,-0.51708573
22.900000,9.136463,-1.391528,1.551876,-0.51342910
22.950000,9.140326,-1.408664,1.525176,-0.52772772
23.000000,9.186578,-1.431408,1.500007,-0.50862519
23.050000,9.239839,-1.458607,1.519100,-0.52030614
23.100000,9.249960,-1.436200,1.553246,-0.52400054
23.150000,9.259482,-1.463386,1.513588,-0.51826439
23.200000,9.297366,-1.480642,1.539942,-0.52375597
23.250000,9.312198,-1.528332,1.542495,-0.50017255
23.300000,9.325357,-1.518751,1.513228,-0.50645896
23.350000,9.335531,-1.552709,1.497074,-0.51017422
23.400000,9.362187,-1.511295,1.491924,-0.51380816
23.450000,9.405104,-1.585201,1.517640,-0.50853755
23.500000,9.426261,-1.567804,1.499206,-0.49512529
23.550000,9.454616,-1.584588,1.521070,-0.48913768
23.600000,9.462593,-1.564656,1.527848,-0.49515872
23.650000,9.514267,-1.612035,1.508789,-0.50150099
23.700000,9.525991,-1.650625,1.537968,-0.49197691
23.750000,9.529016,-1.649837,1.553235,-0.48039835
23.800000,9.549196,-1.623107,1.521056,-0.47868887
23.850000,9.604934,-1.643034,1.536962,-0.47670678
23.900000,9.620362,-1.642666,1.518839,-0.47481770
23.950000,9.632298,-1.690526,1.538779,-0.46401972
24.000000,9.659618,-1.695839,1.528486,-0.45658449
24.050000,9.649917,-1.712977,1.512931,-0.45264941
24.100000,9.706594,-1.690393,1.564558,-0.44718983
24.150000,9.736850,-1.728149,1.525405,-0.44851271
24.200000,9.725519,-1.716925,1.543245,-0.43584601
24.250000,9.729236,-1.763315,1.528539,-0.41675893
24.300000,9.807870,-1.758948,1.532223,-0.42259653
24.350000,9.766299,-1.750896,1.556304,-0.41514505
24.400000,9.868052,-1.756340,1.521730,-0.40453877
24.450000,9.822149,-1.742082,1.559008,-0.38949172
24.500000,9.883835,-1.782550,1.558131,-0.38796746
24.550000,9.857646,-1.797115,1.569080,-0.38008050
24.600000,9.878095,-1.804016,1.531670,-0.36058016
24.650000,9.919942,-1.774300,1.578042,-0.36308846
24.700000,9.951407,-1.815424,1.562924,-0.34705799
24.750000,9.979732,-1.827451,1.553777,-0.33213727
24.800000,9.960120,-1.832673,1.552726,-0.32387844
24.850000,9.994192,-1.830387,1.523186,-0.30566857
24.900000,10.019949,-1.864925,1.564952,-0.29173209
24.950000,10.045211,-1.855447,1.554744,-0.27951403
25.000000,10.051822,-1.841910,1.555112,-0.27840291
25.050000,10.082313,-1.831791,1.579572,-0.26799489
25.100000,10.083820,-1.872432,1.548634,-0.25106655
25.150000,10.110962,-1.890050,1.561822,-0.22826990
25.200000,10.147555,-1.887718,1.546252,-0.21884848
25.250000,10.146689,-1.918482,1.565735,-0.19997635
25.300000,10.169703,-1.877624,1.530045,-0.18513381
25.350000,10.202769,-1.894008,1.570202,-0.17561796
25.400000,10.197788,-1.905868,1.561862,-0.15562001
25.450000,10.237960,-1.870873,1.530772,-0.14390911
25.500000,10.258646,-1.913628,1.607149,-0.12478086
25.550000,10.294631,-1.905752,1.570506,-0.10644321
25.600000,10.296452,-1.892165,1.569772,-0.08368875
25.650000,10.330388,-1.915485,1.584727,-0.06365983
25.700000,10.290840,-1.909694,1.562029,-0.05387808
25.750000,10.303722,-1.903875,1.562630,-0.03506812
